identificador,nombre,href,agencia,timestamp,ubicacion,CCAA,codigo_postal,planta,orientacion,precio,precio_m2,antiguedad,actualizacion,superficie_util,superficie_construida,superficie,habitaciones,baños,cocina_equipada,amueblado,terraza,armarios_empotrados,calefaccion,aire_acondicionado,ascensor,consumo,emisiones
50893144436_101800,Apartamento en calle calle Camino de los Jardines,https://www.pisos.com/alquilar/apartamento-la_moraleja_distrito28109-50893144436_101800/,Engel & Völkers Madrid,2025-01-18,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,2.0,SIN ESPECIFICAR,4200.0,21.0,Menos de 5 años,2025-01-18,,200.0,200.0,4.0,4.0,Si,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
50092187324_101800,Apartamento en Arroyo de la Vega,https://www.pisos.com/alquilar/apartamento-arroyo_de_la_vega28108-50092187324_101800/,Engel & Völkers Madrid,2025-02-10,madrid_norte_la_moraleja,Comunidad de Madrid,28108.0,,SIN ESPECIFICAR,3800.0,12.0,Menos de 5 años,2025-02-10,,298.0,298.0,3.0,3.0,Si,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
2555374194_102100,Piso en El Encinar de los Reyes,https://www.pisos.com/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-2555374194_102100/,Gilmar Alquileres Madrid Exterior,2025-02-16,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,2800.0,18.0,,2025-02-16,,150.0,150.0,3.0,3.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
51734782392_102100,Piso en El Encinar de los Reyes,https://www.pisos.com/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-51734782392_102100/,Gilmar Alquileres Madrid Exterior,2025-02-13,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,4500.0,30.0,,2025-02-13,,150.0,150.0,4.0,4.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
50897058661_101800,Apartamento en calle calle Camino de los Jardines,https://www.pisos.com/alquilar/apartamento-la_moraleja_distrito28109-50897058661_101800/,Engel & Völkers Madrid,2025-01-27,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,3800.0,17.0,Menos de 5 años,2025-01-27,,220.0,220.0,3.0,2.0,Si,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51724334917_102100,Piso en La Moraleja,https://www.pisos.com/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-51724334917_102100/,Gilmar Alquileres Madrid Exterior,2025-02-17,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,4500.0,22.0,,2025-02-17,,200.0,200.0,4.0,3.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
50875636801_101800,Apartamento en calle calle Camino de los Jardines,https://www.pisos.com/alquilar/apartamento-la_moraleja_distrito28109-50875636801_101800/,Engel & Völkers Madrid,2025-01-30,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,2.0,SIN ESPECIFICAR,4200.0,19.0,Menos de 5 años,2025-01-30,,220.0,220.0,4.0,4.0,Si,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51761394734_101800,Ático en La Moraleja,https://www.pisos.com/alquilar/atico-la_moraleja_distrito28109-51761394734_101800/,Engel & Völkers Madrid,2025-02-03,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,3.0,SIN ESPECIFICAR,4500.0,18.0,Menos de 5 años,2025-02-03,,250.0,250.0,4.0,4.0,Si,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
50056040742_101800,Casa en El Soto de la Moraleja,https://www.pisos.com/alquilar/casa-el_soto_de_la_moraleja28109-50056040742_101800/,Engel & Völkers Madrid,2025-01-29,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,3300.0,13.0,,2025-01-29,,250.0,250.0,4.0,3.0,Si,,Si,Si,,,,Error al procesar consumo,Error al procesar emisiones
51735706480_102100,Piso en La Moraleja,https://www.pisos.com/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-51735706480_102100/,Gilmar Alquileres Madrid Exterior,2025-02-16,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,4500.0,22.0,,2025-02-16,,200.0,200.0,4.0,3.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
47563010865_108900,Casa adosada en calle Hiedra,https://www.pisos.com/alquilar/casa_adosada-el_soto_de_la_moraleja28109-47563010865_108900/,HOUSINGO,2025-01-15,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,ESTE,4800.0,12.0,,2025-01-15,,380.0,380.0,6.0,5.0,Si,,,,Si,Si,,Error al procesar consumo,Error al procesar emisiones
44224183893_101800,Casa en La Moraleja,https://www.pisos.com/alquilar/casa-la_moraleja_distrito28109-44224183893_101800/,Engel & Völkers Madrid,2024-05-21,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,9000.0,15.0,,2024-05-21,,600.0,600.0,5.0,4.0,,,,,Si,,,Error al procesar consumo,Error al procesar emisiones
51674266685_101800,Apartamento en La Moraleja,https://www.pisos.com/alquilar/apartamento-la_moraleja_distrito28109-51674266685_101800/,Engel & Völkers Madrid,2025-02-18,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,3.0,SIN ESPECIFICAR,5500.0,13.0,Menos de 5 años,2025-02-18,,400.0,400.0,6.0,4.0,Si,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51703594823_102100,Piso en El Encinar de los Reyes,https://www.pisos.com/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-51703594823_102100/,Gilmar Alquileres Madrid Exterior,2025-02-17,madrid_norte_la_moraleja,Comunidad de Madrid,28109.0,,SIN ESPECIFICAR,2600.0,26.0,,2025-02-17,,100.0,100.0,2.0,2.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
50042461268_101800,Casa en Encinar de los Reyes,https://www.pisos.com/alquilar/casa-la_moraleja_encinar_de_los_reyes28055-50042461268_101800/,Engel & Völkers Madrid,2025-02-17,madrid_norte_la_moraleja,Comunidad de Madrid,28055.0,,SIN ESPECIFICAR,7000.0,20.0,,2025-02-17,,350.0,350.0,5.0,6.0,Si,Si,Si,Si,Si,,,Error al procesar consumo,Error al procesar emisiones
50879089952_101800,Ático en Arroyo de la Vega,https://www.pisos.com/alquilar/atico-arroyo_de_la_vega28108-50879089952_101800/,Engel & Völkers Madrid,2025-02-12,madrid_norte_la_moraleja,Comunidad de Madrid,28108.0,,SIN ESPECIFICAR,2450.0,18.0,,2025-02-12,,130.0,130.0,2.0,2.0,Si,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
50914756009_109800,"Piso en Rotonda Rotonda de La Menina,  1",https://www.pisos.com/alquilar/piso-arroyo_de_la_vega28108-50914756009_109800/,Agencia no disponible,2025-01-10,madrid_norte_la_moraleja,Comunidad de Madrid,28108.0,2.0,SIN ESPECIFICAR,1250.0,19.0,Entre 20 y 30 años,2025-01-10,,65.0,65.0,1.0,1.0,Si,,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51691538719_100500,Estudio en Avenida del Juncal,https://www.pisos.com/alquilar/estudio-vega_de_la_moraleja-51691538719_100500/,STAY MANAGEMENT,2025-02-07,madrid_norte_la_moraleja,Comunidad de Madrid,,10.0,SIN ESPECIFICAR,1450.0,22.0,,2025-02-07,60.0,64.0,64.0,,1.0,Si,Si,,,,Si,Si,"E, D","E, D"
50901439255_101800,Estudio en Vega de la Moraleja,https://www.pisos.com/alquilar/estudio-vega_de_la_moraleja-50901439255_101800/,Engel & Völkers Madrid,2025-01-27,madrid_norte_la_moraleja,Comunidad de Madrid,,5.0,SIN ESPECIFICAR,900.0,13.0,Entre 10 y 20 años,2025-01-27,,66.0,66.0,1.0,1.0,Si,Si,,,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51702690273_108900,Piso en Vega de La Moraleja,https://www.pisos.com/alquilar/piso-vega_de_la_moraleja-51702690273_108900/,"ALQUILER SEGURO,S.A.",2025-02-21,madrid_norte_la_moraleja,Comunidad de Madrid,,3.0,SIN ESPECIFICAR,1500.0,18.0,,2025-02-21,,80.0,80.0,2.0,2.0,Si,,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
49204129155_101800,Apartamento en Vega de la Moraleja,https://www.pisos.com/alquilar/apartamento-vega_de_la_moraleja-49204129155_101800/,Engel & Völkers Madrid,2025-01-29,madrid_norte_la_moraleja,Comunidad de Madrid,,3.0,SIN ESPECIFICAR,1800.0,15.0,,2025-01-29,,120.0,120.0,3.0,2.0,Si,,,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
49186513909_109800,"Piso en calle María Curie, 6",https://www.pisos.com/alquilar/piso-vega_de_la_moraleja-49186513909_109800/,Agencia no disponible,2024-11-13,madrid_norte_la_moraleja,Comunidad de Madrid,,3.0,SIN ESPECIFICAR,1850.0,15.0,Entre 10 y 20 años,2024-11-13,,120.0,120.0,3.0,2.0,Si,,,Si,Si,Si,Si,"E, E","E, E"
50070532438_101800,Piso en Casco Antiguo,https://www.pisos.com/alquilar/piso-san_sebastian_de_los_reyes_casco_antiguo28701-50070532438_101800/,Engel & Völkers Madrid,2024-12-12,madrid_norte_la_moraleja,Comunidad de Madrid,28701.0,1.0,SIN ESPECIFICAR,2200.0,11.0,,2024-12-12,,200.0,200.0,3.0,2.0,Si,Si,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51721884852_100500,Piso en Avenida de Montes de Oca,https://www.pisos.com/alquilar/piso-ciudalcampo_fuente_del_fresno28703-51721884852_100500/,COTARENT,2025-02-18,madrid_norte_la_moraleja,Comunidad de Madrid,28703.0,2.0,SUR,1200.0,17.0,,2025-02-18,,70.0,70.0,1.0,1.0,Si,Si,Si,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
51733612747_101800,"Piso en calle de Gibraltar, 15",https://www.pisos.com/alquilar/piso-calpe_calp_puerto-51733612747_101800/,CASAS Y MÁS,2025-02-21,alicante,Comunidad Valenciana,,10.0,SIN ESPECIFICAR,800.0,12.0,Entre 20 y 30 años,2025-02-21,,63.0,63.0,1.0,1.0,Si,Si,Si,Si,Si,,Si,"E, D","E, D"
43340176313_106700,Piso en Varadero-Santa Pola Est,https://www.pisos.com/alquilar/piso-varadero_santa_pola_est-43340176313_106700/,INMO HOME ELCHE,2025-02-11,alicante,Comunidad Valenciana,,,SIN ESPECIFICAR,2900.0,41.0,,2025-02-11,70.0,70.0,70.0,2.0,1.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
42547865834_100900,Piso en Carrer de les Eres,https://www.pisos.com/alquilar/piso-la_sella_la_xara_jesus_pobre03749-42547865834_100900/,Inmobiliaria AFIN,2025-02-21,alicante,Comunidad Valenciana,3749.0,1.0,ESTE,800.0,11.0,Entre 10 y 20 años,2025-02-21,,70.0,70.0,1.0,1.0,,,,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50005771510_106800,Piso en 2ª Linea/ Poniente,https://www.pisos.com/alquilar/piso-benidorm_centre03501-50005771510_106800/,FINCAS TORREMAR,2025-01-31,alicante,Comunidad Valenciana,3501.0,1.0,SIN ESPECIFICAR,1300.0,12.0,,2025-01-31,100.0,105.0,105.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50057401594_100500,"Apartamento en calle Leandros Los, nº 1",https://www.pisos.com/alquilar/apartamento-playa_de_los_locos_los_frutales_cabo_cervera03188-50057401594_100500/,Clara´s Home Real Estate,2025-02-21,alicante,Comunidad Valenciana,3188.0,1.0,SURESTE,950.0,14.0,Entre 20 y 30 años,2025-02-21,59.0,64.0,64.0,2.0,2.0,,Si,Si,Si,Si,Si,,"E, E","E, E"
45839764010_100500,"Piso en Avenida de Benidorm, 18",https://www.pisos.com/alquilar/piso-playas_playa_de_san_juan03540-45839764010_100500/,Domobo Homes & Co,2025-02-21,alicante,Comunidad Valenciana,3540.0,7.0,SURESTE,850.0,24.0,Más de 50 años,2025-02-21,31.0,35.0,35.0,1.0,1.0,,Si,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
45043738997_106700,"Ático en Camino de Muchavista, 25",https://www.pisos.com/alquilar/atico-playas_playa_de_san_juan03540-45043738997_106700/,MAR & GOLF UNIQUE HOMES S.L.,2025-02-21,alicante,Comunidad Valenciana,3540.0,,SIN ESPECIFICAR,1750.0,9.0,,2025-02-21,155.0,193.0,193.0,2.0,2.0,,,Si,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51706236164_100500,Piso en calle Maestro Albeniz,https://www.pisos.com/alquilar/piso-centro_barrio03202-51706236164_100500/,INMOVALLEY,2025-02-17,alicante,Comunidad Valenciana,3202.0,4.0,ESTE,1100.0,9.0,Más de 50 años,2025-02-17,99.0,117.0,117.0,2.0,2.0,,Si,,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50010071716_100500,Chalet en Oltamar-Cucarres,https://www.pisos.com/alquilar/chalet-oltamar_cucarres-50010071716_100500/,ROXANNE REAL ESTATE,2025-02-21,alicante,Comunidad Valenciana,,,NORTE,4000.0,18.0,,2025-02-21,220.0,221.0,221.0,4.0,3.0,Si,Si,Si,Si,,Si,,Error al procesar consumo,Error al procesar emisiones
45083713240_108500,Piso en Playa de San Juan,https://www.pisos.com/alquilar/piso-playas_playa_de_san_juan03540-45083713240_108500/,INMOBILIARIA LEO,2025-02-21,alicante,Comunidad Valenciana,3540.0,,SIN ESPECIFICAR,1500.0,15.0,Más de 50 años,2025-02-21,,95.0,95.0,3.0,4.0,,Si,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
47577454120_108500,Piso en Playa de San Juan,https://www.pisos.com/alquilar/piso-playas_playa_de_san_juan03540-47577454120_108500/,INMOBILIARIA LEO,2025-02-21,alicante,Comunidad Valenciana,3540.0,,SIN ESPECIFICAR,1150.0,12.0,,2025-02-21,,95.0,95.0,2.0,4.0,Si,Si,No,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
46707363319_108500,Piso en Playa de San Juan,https://www.pisos.com/alquilar/piso-playas_playa_de_san_juan03540-46707363319_108500/,INMOBILIARIA LEO,2025-02-21,alicante,Comunidad Valenciana,3540.0,,SIN ESPECIFICAR,990.0,15.0,,2025-02-21,,65.0,65.0,1.0,2.0,Si,Si,No,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
47542999063_108900,Piso en Avenida de Niza,https://www.pisos.com/alquilar/piso-playas_playa_de_san_juan03540-47542999063_108900/,INMOLUX,2025-02-21,alicante,Comunidad Valenciana,3540.0,,SUR,1300.0,18.0,,2025-02-21,60.0,70.0,70.0,2.0,1.0,,Si,Si,,,,Si,Error al procesar consumo,Error al procesar emisiones
47541022916_108500,Piso en Sant Joan d'Alacant,https://www.pisos.com/alquilar/piso-sant_joan_alacant_centro_urbano-47541022916_108500/,INMOBILIARIA LEO,2025-02-21,alicante,Comunidad Valenciana,,,SIN ESPECIFICAR,1400.0,15.0,,2025-02-21,,92.0,92.0,2.0,4.0,Si,,No,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
48357457727_106000,Apartamento en Urbanova,https://www.pisos.com/alquilar/apartamento-agua_amarga_urbanova-48357457727_106000/,VENTANAS AL MAR,2025-02-21,alicante,Comunidad Valenciana,,10.0,SIN ESPECIFICAR,1800.0,17.0,,2025-02-21,,104.0,104.0,3.0,2.0,,Si,Si,,,,Si,Error al procesar consumo,Error al procesar emisiones
39168828725_993898,Piso en Av. Novelda,https://www.pisos.com/alquilar/piso-carrus_oeste_el_toscar03206-39168828725_993898/,URBANA.COM,2025-02-17,alicante,Comunidad Valenciana,3206.0,-1.0,SUR,650.0,7.0,Entre 30 y 50 años,2025-02-17,89.0,90.0,90.0,3.0,1.0,Si,Si,,,,,,Error al procesar consumo,Error al procesar emisiones
50854991814_510886,Piso en Carolinas,https://www.pisos.com/alquilar/piso-pla_carolinas_carolinas03012-50854991814_510886/,ESVAPLA,2025-02-18,alicante,Comunidad Valenciana,3012.0,2.0,SURESTE,875.0,10.0,Más de 50 años,2025-02-18,75.0,85.0,85.0,2.0,1.0,Si,Si,,Si,,,,"G, F","G, F"
50852666337_510886,Piso en Florida-Ciudad de Asís,https://www.pisos.com/alquilar/piso-florida_ciudad_de_asis03006-50852666337_510886/,ESVAPLA,2025-02-20,alicante,Comunidad Valenciana,3006.0,3.0,SUR,785.0,11.0,Más de 50 años,2025-02-20,65.0,70.0,70.0,3.0,1.0,Si,Si,Si,,,,,"G, F","G, F"
50852714113_109300,Apartamento en Poble de Llevant,https://www.pisos.com/alquilar/apartamento-poble_de_llevant03502-50852714113_109300/,MULTICASA,2025-02-13,alicante,Comunidad Valenciana,3502.0,,SIN ESPECIFICAR,1100.0,15.0,,2025-02-13,,70.0,70.0,2.0,1.0,Si,,,,Si,Si,,Error al procesar consumo,Error al procesar emisiones
48349918118_108900,Piso en calle Angelina Ceballos,https://www.pisos.com/alquilar/piso-san_blas_castillo_de_san_fernando_pau03005-48349918118_108900/,Testa Residencial,2025-02-21,alicante,Comunidad Valenciana,3005.0,9.0,SIN ESPECIFICAR,1030.0,10.0,,2025-02-21,75.0,103.0,103.0,2.0,,,,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
48337483801_108900,Piso en Avenida del Gran Vía,https://www.pisos.com/alquilar/piso-san_blas_castillo_de_san_fernando_san_blas03005-48337483801_108900/,Testa Residencial,2025-02-21,alicante,Comunidad Valenciana,3005.0,7.0,SIN ESPECIFICAR,990.0,10.0,,2025-02-21,68.0,97.0,97.0,2.0,,,,,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50088435135_108900,Piso en calle de Britania,https://www.pisos.com/alquilar/piso-playas_playa_de_san_juan03540-50088435135_108900/,Testa Residencial,2025-02-21,alicante,Comunidad Valenciana,3540.0,0.0,SIN ESPECIFICAR,900.0,16.0,,2025-02-21,43.0,56.0,56.0,1.0,,,,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
51728393584_106700,"Casa en calle Atenas, 112",https://www.pisos.com/alquilar/casa-arenal_bahia_de_javea-51728393584_106700/,"VILLAS LEON JAVEA SERVICIOS INMOBILIARIOS, S.L.U.",2025-02-11,alicante,Comunidad Valenciana,,,SIN ESPECIFICAR,1850.0,11.0,,2025-02-11,145.0,160.0,160.0,4.0,3.0,Si,,Si,,Si,Si,,Error al procesar consumo,Error al procesar emisiones
50850330174_529400,"Dúplex en Carrer Grua, 1",https://www.pisos.com/alquilar/duplex-denia_les_marines03700-50850330174_529400/,EURODENIA GESTION INMOBILIARIA S.L,2025-02-19,alicante,Comunidad Valenciana,3700.0,0.0,SIN ESPECIFICAR,700.0,10.0,,2025-02-19,65.0,70.0,70.0,2.0,2.0,Si,Si,,Si,,Si,,Error al procesar consumo,Error al procesar emisiones
46709519347_100500,Piso en Avenida de Cuenca,https://www.pisos.com/alquilar/piso-poble_de_llevant03503-46709519347_100500/,ALISSER REAL ESTATE,2025-02-18,alicante,Comunidad Valenciana,3503.0,9.0,NORTE,820.0,9.0,,2025-02-18,,85.0,85.0,2.0,2.0,Si,Si,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
51672870468_108900,Piso en calle de Inmaculada del Pla,https://www.pisos.com/alquilar/piso-pla_del_bon_repos03013-51672870468_108900/,TORO28 S.L.,2025-02-20,alicante,Comunidad Valenciana,3013.0,,SIN ESPECIFICAR,800.0,10.0,,2025-02-20,,75.0,75.0,3.0,2.0,Si,Si,,,Si,Si,,Error al procesar consumo,Error al procesar emisiones
51737894131_100500,Ático en calle de Víctor de la Serna,https://www.pisos.com/alquilar/atico-florida_ciudad_de_asis03006-51737894131_100500/,INMOBILIARIA SOLKASA,2025-02-18,alicante,Comunidad Valenciana,3006.0,3.0,SURESTE,950.0,8.0,Entre 30 y 50 años,2025-02-18,100.0,110.0,110.0,3.0,2.0,,,Si,Si,Si,Si,Si,"G, G","G, G"
48396371955_528636,"Piso en calle del Terremoto, 15",https://www.pisos.com/alquilar/piso-playa_del_cura03182-48396371955_528636/,Easy Properties,2025-01-31,alicante,Comunidad Valenciana,3182.0,1.0,OESTE,850.0,14.0,Menos de 5 años,2025-01-31,54.0,60.0,60.0,1.0,1.0,Si,Si,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
42564810875_100500,Piso en calle Concepción,https://www.pisos.com/alquilar/piso-torrevieja_centro03181-42564810875_100500/,VIVALIA GRUPO,2025-02-21,alicante,Comunidad Valenciana,3181.0,8.0,SIN ESPECIFICAR,980.0,8.0,,2025-02-21,110.0,120.0,120.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50854282572_100500,"Apartamento en calle A-1 Aguamarina, nº 13",https://www.pisos.com/alquilar/apartamento-dehesa_de_campoamor_aguamarina03189-50854282572_100500/,Clara´s Home Real Estate,2025-02-19,alicante,Comunidad Valenciana,3189.0,1.0,SURESTE,750.0,10.0,Entre 20 y 30 años,2025-02-19,69.0,74.0,74.0,2.0,1.0,,,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50083670050_100500,"Casa adosada en Carrer de Pierre Boulez, 13",https://www.pisos.com/alquilar/casa_adosada-balcon_al_mar_cap_marti_adsubia03738-50083670050_100500/,DUBON REAL ESTATE,2025-02-18,alicante,Comunidad Valenciana,3738.0,,SUR,1500.0,12.0,,2025-02-18,100.0,120.0,120.0,2.0,2.0,Si,Si,Si,Si,,Si,,Error al procesar consumo,Error al procesar emisiones
51754305853_100500,Piso en Plaza Los Boix,https://www.pisos.com/alquilar/piso-matola_la_foia_las_bayas_la_marina03194-51754305853_100500/,WONDERLAND REAL ESTATE,2025-02-19,alicante,Comunidad Valenciana,3194.0,2.0,SUR,600.0,9.0,,2025-02-19,,65.0,65.0,2.0,1.0,Si,Si,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
49184172798_108700,"Piso en calle del Poeta Campos Vassallo, 13",https://www.pisos.com/alquilar/piso-mercado03004-49184172798_108700/,Dario Carlos GARAY BUCCO,2025-02-19,alicante,Comunidad Valenciana,3004.0,,SIN ESPECIFICAR,700.0,18.0,,2025-02-19,37.0,37.0,37.0,1.0,1.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
36688993770_994035,Apartamento en Carrer de Lucas Macià,https://www.pisos.com/alquilar/apartamento-zona_puerto_deportivo-36688993770_994035/,NJ INMOBILIARIA,2025-02-21,alicante,Comunidad Valenciana,,0.0,OESTE,750.0,4.0,Entre 10 y 20 años,2025-02-21,130.0,160.0,160.0,3.0,2.0,Si,Si,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
45077736826_106700,"Piso en calle Avenida Dr Gadea, nº 1",https://www.pisos.com/alquilar/piso-centro_tradicional03001-45077736826_106700/,MAR & GOLF UNIQUE HOMES S.L.,2025-02-21,alicante,Comunidad Valenciana,3001.0,,SIN ESPECIFICAR,1800.0,13.0,,2025-02-21,122.0,135.0,135.0,2.0,2.0,,,Si,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50889399071_100500,"Piso en calle de Foglietti, 2",https://www.pisos.com/alquilar/piso-florida_babel_benalua_benalua03007-50889399071_100500/,INMOBILIARIA MIRASOL,2025-02-19,alicante,Comunidad Valenciana,3007.0,5.0,SUR,1300.0,16.0,Entre 30 y 50 años,2025-02-19,62.0,77.0,77.0,2.0,1.0,,Si,,Si,Si,,Si,"E, E","E, E"
51689367576_100500,Dúplex en Avinguda de Sant Andreu,https://www.pisos.com/alquilar/duplex-matola_la_foia_las_bayas_la_marina03294-51689367576_100500/,INMOVALLEY,2025-02-17,alicante,Comunidad Valenciana,3294.0,1.0,SURESTE,750.0,4.0,Entre 20 y 30 años,2025-02-17,131.0,151.0,151.0,4.0,3.0,,,,Si,,,,Error al procesar consumo,Error al procesar emisiones
41762557491_995962,"Piso en calle del Científico Jaime Santana, 7",https://www.pisos.com/alquilar/piso-playas_playa_de_san_juan03540-41762557491_995962/,Guimar Cabogolf,2025-02-17,alicante,Comunidad Valenciana,3540.0,1.0,NORTE,900.0,12.0,Entre 10 y 20 años,2025-02-17,60.0,70.0,70.0,1.0,1.0,Si,Si,Si,Si,Si,Si,Si,"E, E","E, E"
22510014087_100500,Apartamento en La Xara,https://www.pisos.com/alquilar/apartamento-la_sella_la_xara_jesus_pobre03700-22510014087_100500/,TURISTIKA,2025-02-18,alicante,Comunidad Valenciana,3700.0,0.0,SIN ESPECIFICAR,1500.0,16.0,,2025-02-18,,90.0,90.0,3.0,2.0,,Si,,Si,,,,"E, E","E, E"
